class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
F1-e,F2-f,F3-f,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-n,F16-n,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-p
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-x,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-w,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-p,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-p,F16-n,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-p,F2-f,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-g,F11-e,F12-b,F13-k,F14-k,F15-p,F16-b,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-f,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-f,F3-f,F4-y,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-p,F16-b,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-p
F1-e,F2-x,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-f,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-b,F16-n,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-c,F7-f,F8-w,F9-n,F10-u,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-s,F4-w,F5-f,F6-c,F7-f,F8-w,F9-n,F10-g,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-s,F4-w,F5-f,F6-c,F7-f,F8-c,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-f,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-w,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-s,F4-g,F5-f,F6-c,F7-f,F8-c,F9-n,F10-p,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-p,F5-f,F6-c,F7-f,F8-w,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-s,F4-p,F5-f,F6-c,F7-f,F8-c,F9-n,F10-u,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-p,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-f,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-g,F11-e,F12-b,F13-k,F14-k,F15-b,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-g
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-n,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-g
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-s,F4-p,F5-f,F6-c,F7-f,F8-w,F9-n,F10-g,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-p,F2-x,F3-y,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-n,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-p
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-f,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-x,F3-f,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-g,F11-e,F12-b,F13-k,F14-k,F15-n,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-d
F1-e,F2-x,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-f,F4-w,F5-f,F6-c,F7-f,F8-c,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-p,F11-e,F12-b,F13-k,F14-k,F15-n,F16-b,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-g
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-s,F4-w,F5-f,F6-c,F7-f,F8-w,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-s,F4-w,F5-f,F6-c,F7-f,F8-c,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-g,F11-e,F12-b,F13-k,F14-k,F15-p,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-b,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-w,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-w,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-b,F16-n,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-p
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-y,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-g,F11-e,F12-b,F13-k,F14-k,F15-n,F16-n,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-g
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-w,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-c,F7-f,F8-w,F9-n,F10-p,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-s,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-x,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-p,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-s,F4-p,F5-f,F6-c,F7-f,F8-c,F9-n,F10-p,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-p,F11-e,F12-b,F13-k,F14-k,F15-b,F16-n,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-g
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-w,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-p,F2-x,F3-s,F4-w,F5-f,F6-c,F7-f,F8-w,F9-n,F10-u,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-p,F2-x,F3-f,F4-w,F5-f,F6-c,F7-f,F8-w,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-x,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-p,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-x,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-p,F11-e,F12-b,F13-k,F14-k,F15-n,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-p,F2-x,F3-f,F4-w,F5-f,F6-c,F7-f,F8-w,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-w,F5-f,F6-c,F7-f,F8-w,F9-n,F10-u,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-s,F4-g,F5-f,F6-c,F7-f,F8-w,F9-n,F10-p,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-e,F2-x,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-p,F16-p,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-b,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-c,F7-f,F8-c,F9-n,F10-p,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-n,F16-p,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-p,F2-x,F3-s,F4-g,F5-f,F6-c,F7-f,F8-c,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-e,F2-x,F3-f,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-p,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-p,F5-f,F6-c,F7-f,F8-c,F9-n,F10-u,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-g,F16-p,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
F1-p,F2-x,F3-s,F4-p,F5-f,F6-c,F7-f,F8-c,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-c,F7-f,F8-w,F9-n,F10-p,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-e,F2-f,F3-y,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-c,F7-f,F8-c,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-s,F23-d
F1-p,F2-x,F3-s,F4-g,F5-f,F6-c,F7-f,F8-w,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-w,F16-g,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-u,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-y,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-c,F7-f,F8-w,F9-n,F10-g,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-s,F23-d
F1-e,F2-f,F3-f,F4-e,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-w,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-s,F4-w,F5-f,F6-c,F7-f,F8-c,F9-n,F10-n,F11-e,F12-b,F13-s,F14-s,F15-w,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-s,F23-d
F1-e,F2-f,F3-y,F4-n,F5-t,F6-n,F7-f,F8-c,F9-b,F10-w,F11-t,F12-b,F13-s,F14-s,F15-g,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-h,F11-e,F12-b,F13-k,F14-k,F15-n,F16-b,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-d
F1-p,F2-f,F3-y,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-g,F11-e,F12-b,F13-k,F14-k,F15-b,F16-b,F17-p,F18-w,F19-o,F20-l,F21-h,F22-y,F23-g
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-n,F11-t,F12-b,F13-s,F14-s,F15-p,F16-g,F17-p,F18-w,F19-o,F20-p,F21-k,F22-v,F23-d
F1-p,F2-x,F3-f,F4-g,F5-f,F6-f,F7-f,F8-c,F9-b,F10-g,F11-e,F12-b,F13-k,F14-k,F15-n,F16-b,F17-p,F18-w,F19-o,F20-l,F21-h,F22-v,F23-g
F1-e,F2-f,F3-y,F4-g,F5-t,F6-n,F7-f,F8-c,F9-b,F10-p,F11-t,F12-b,F13-s,F14-s,F15-g,F16-w,F17-p,F18-w,F19-o,F20-p,F21-n,F22-v,F23-d
